Unique Class Stereotype,Class Count
commander boundary small-class,1
data-class small-class,1
degenerate small-class,1
boundary data-class small-class,1
empty,22
unclassified,1
data-provider boundary small-class,2
commander,4
commander lazy-class,1
commander data-class small-class,1
entity minimal-entity boundary,1
data-provider boundary lazy-class degenerate,1
entity data-provider boundary,1
data-provider,1
pure-controller degenerate,4
boundary,3
lazy-class,1
boundary degenerate,1
commander boundary,1
Total,49
