Unique Method Stereotype,Method Count
factory controller,1
empty,7
property non-void-command factory,1
predicate set collaborator,2
property set collaborator,1
factory collaborator stateless,1
get non-void-command,1
property factory controller,1
get controller,1
predicate wrapper,3
void-accessor command collaborator,4
get property non-void-command,8
void-accessor set,2
non-void-command,1
collaborator,2
get set collaborator,1
get set,1
wrapper,9
get property non-void-command collaborator,1
collaborator incidental,4
get,96
get non-void-command collaborator,1
property wrapper,3
predicate,23
command collaborator,43
non-void-command factory,1
unclassified,9
command,77
property factory,2
predicate non-void-command,28
get property,1
set,46
constructor,160
property set,3
property,36
get collaborator,38
controller,2
predicate non-void-command collaborator,32
copy-constructor,6
incidental,11
predicate controller,6
property factory collaborator,2
controller stateless,11
property non-void-command collaborator,49
property controller,8
set collaborator,20
get set factory collaborator,2
predicate collaborator,3
factory wrapper stateless,1
predicate set,2
property collaborator,3
property non-void-command,45
property non-void-command factory collaborator,6
wrapper stateless,2
Total,830
