Unique Method Stereotype,Method Count
property non-void-command factory collaborator,1
property set factory collaborator,1
factory collaborator incidental,1
get non-void-command factory collaborator,1
property non-void-command,2
set collaborator,1
property controller,1
controller stateless,14
collaborator incidental,6
get,17
incidental,12
get collaborator,16
property non-void-command collaborator,19
wrapper stateless,9
command collaborator,16
set,3
constructor,45
command,2
void-accessor command collaborator,6
wrapper,9
property wrapper,1
predicate non-void-command collaborator,1
Total,184
