Unique Method Stereotype,Method Count
void-accessor command,4
get non-void-command factory collaborator,1
non-void-command factory collaborator,1
predicate,1
factory collaborator stateless,1
predicate wrapper,1
predicate non-void-command,7
property,3
get set collaborator,23
factory controller stateless,1
get non-void-command,8
get set,32
wrapper,92
controller stateless,35
wrapper stateless,200
predicate set collaborator,1
property non-void-command factory,1
command collaborator,137
property wrapper,4
get non-void-command collaborator,12
empty,29
command,168
unclassified,5
constructor,144
set,17
get collaborator,18
property non-void-command,41
property non-void-command factory collaborator,5
property collaborator,3
void-accessor command collaborator,5
get property non-void-command collaborator,2
collaborator incidental,7
get,15
property non-void-command collaborator,71
set collaborator,10
predicate non-void-command collaborator,11
incidental,16
controller,9
property set collaborator,2
stateless,1
Total,1144
