Unique Method Stereotype,Method Count
predicate controller,1
property non-void-command,2
property non-void-command factory collaborator,2
property wrapper,1
predicate non-void-command collaborator,7
non-void-command factory collaborator,1
property non-void-command collaborator,14
property,1
factory controller stateless,1
get set collaborator,8
get non-void-command collaborator,10
command collaborator,37
command,3
empty,10
controller,3
set collaborator,6
controller stateless,4
wrapper stateless,11
set,12
constructor,31
factory wrapper stateless,1
get,23
get non-void-command,16
wrapper,3
get set,12
incidental,2
get collaborator,12
Total,234
