Unique Method Stereotype,Method Count
property set factory collaborator,5
get factory wrapper,1
get set,2
predicate,4
void-accessor command collaborator,2
factory collaborator stateless,9
collaborator stateless,9
factory controller,1
empty,6
get factory collaborator,2
predicate non-void-command,15
stateless,3
property set collaborator,13
get property wrapper,1
get non-void-command,8
get collaborator,46
property factory controller,2
get non-void-command factory collaborator,2
factory controller stateless,9
get set collaborator,35
controller,5
copy-constructor,2
incidental,12
predicate non-void-command collaborator,44
get non-void-command collaborator,31
property wrapper,19
property collaborator,5
property non-void-command factory collaborator,39
property non-void-command,118
predicate wrapper,11
command,36
unclassified,3
property factory wrapper,6
get property controller,1
constructor,348
get property collaborator,1
set,6
controller stateless,43
set collaborator,2
property non-void-command collaborator,337
property controller,15
factory wrapper stateless,2
command collaborator,21
non-void-command factory collaborator,8
predicate controller,4
property factory collaborator,4
get property non-void-command collaborator,2
get,55
collaborator incidental,7
wrapper stateless,24
property,6
Total,1392
