Unique Class Stereotype,Class Count
commander boundary data-class small-class,1
entity boundary small-class,2
boundary small-class,4
data-provider small-class,2
pure-controller degenerate small-class,2
commander boundary lazy-class,2
degenerate small-class,1
commander small-class,1
boundary degenerate small-class,4
entity commander boundary,8
commander boundary lazy-class degenerate,1
degenerate,2
data-provider data-class small-class,1
empty,46
unclassified,3
boundary,1
commander,4
data-provider boundary small-class,1
lazy-class small-class,1
entity boundary,1
entity data-provider boundary,2
commander boundary,10
Total,100
