Unique Method Stereotype,Method Count
void-accessor controller,1
get set collaborator,6
property set collaborator,1
void-accessor command,6
get property set,1
predicate,6
factory collaborator stateless,1
unclassified,2
get property non-void-command factory collaborator,1
predicate set,2
property non-void-command factory collaborator,4
property non-void-command,24
predicate non-void-command,18
get non-void-command collaborator,9
command collaborator,67
set collaborator,30
property non-void-command collaborator,30
property controller,2
controller stateless,10
get property collaborator,1
set,60
constructor,60
property set,3
wrapper stateless,8
factory controller stateless,4
command,148
empty,14
collaborator incidental,2
get property non-void-command collaborator,2
get,65
get collaborator,22
void-accessor command collaborator,11
get property wrapper,1
get non-void-command,26
wrapper,4
get set,1
predicate set collaborator,1
property,7
get property non-void-command,4
non-void-command factory collaborator,1
predicate controller,2
copy-constructor,1
predicate non-void-command collaborator,12
incidental,14
controller,4
Total,699
